0.01259,1.73889,0.51167,0.49939,0.99631,0.36077,0.61919,1.71631,0.84943,1.11283,1.31008,0.57087,1.27001,0.97022,1.41421,0.08025,0.16801,0.45395,0.95042,0.50000,0.50000,1.26132,1.00627,1.37312,1.36457,0.82379,0.59994,15.85212,1.21739,4.34659,127.55102,23.00000,1.70084,14.00000,10.00000,31.20000,29.73714,16.22286,12.92030,34.87000,21.00450,78.00000,58.09657,0.76190,2.00000,0.00000,3.00000,2.00000,5.00000,0.00000,2.00000,4.00000,0.00000,0.00000,2.00000,0.00000,9.00000,0.00000,7.00000,0.00000,0.00000,2.00000,3.00000,3.00000,6.00000,0.00000,0.00000,4.00000,2.00000,3.00000,4.00000,0.00000,1.00000,0.00000,0.00000,1.00000,320.00000,28.00000,2.00000,26.00000,3.00000,9.25000,1.00000,1.00000,0.00000,58.00000,28.00000,23.00000,30.00000,688.00000
0.00387,1.70796,0.47087,0.24056,0.69041,0.17180,0.29680,1.72763,0.58617,0.77046,1.31439,0.53585,1.01660,0.75981,1.23273,0.03615,0.10922,0.21690,0.65529,0.44444,0.44444,0.99938,0.71060,1.16092,1.63372,0.72002,0.62021,4.00249,1.47619,7.54342,144.38085,84.00000,2.78388,14.00000,68.00000,27.73490,51.69572,9.54205,13.36401,34.66968,14.42000,69.33724,62.03803,0.49286,6.00000,15.00000,23.00000,1.00000,26.00000,1.00000,15.00000,16.00000,0.00000,0.00000,1.00000,4.00000,41.00000,2.00000,25.00000,2.00000,1.00000,6.00000,49.00000,3.00000,29.00000,0.00000,0.00000,20.00000,11.00000,32.00000,7.00000,2.00000,5.00000,0.00000,6.00000,13.00000,1724.00000,124.00000,9.00000,115.00000,3.00000,10.75000,11.00000,7.00000,1.00000,30.00000,11.27273,84.00000,196.00000,812.00000
0.00793,1.73403,0.53628,0.55964,1.05551,0.40508,0.62869,1.55201,0.90009,1.12133,1.24580,0.68847,1.28178,0.96082,1.41421,0.09290,0.18070,0.52553,1.02221,0.50000,0.50000,1.26311,1.01033,1.38529,1.37113,0.83481,0.60262,21.46540,1.00000,4.12311,0.00000,17.00000,1.94029,13.00000,11.00000,25.62353,68.55529,8.30824,11.91029,38.89176,15.92008,64.05882,0.00000,0.47619,1.00000,2.00000,3.00000,0.00000,5.00000,0.00000,1.00000,3.00000,0.00000,0.00000,0.00000,0.00000,5.00000,0.00000,3.00000,2.00000,0.00000,0.00000,8.00000,1.00000,4.00000,0.00000,0.00000,2.00000,1.00000,4.00000,1.00000,2.00000,1.00000,0.00000,0.00000,1.00000,246.00000,17.00000,0.00000,17.00000,3.00000,10.29412,1.00000,1.00000,0.00000,43.00000,17.00000,17.00000,26.00000,500.00000
0.01018,1.71140,0.53328,0.46318,0.96001,0.33165,0.56202,1.69462,0.81443,1.06021,1.30177,0.74757,1.21378,0.96433,1.38876,0.07108,0.15358,0.42647,0.92147,0.44444,0.44444,1.17812,0.98369,1.33276,1.35485,0.81473,0.61131,18.45860,1.04545,4.58732,37.80718,22.00000,2.08514,14.00000,22.00000,22.19710,61.50493,7.36870,11.56851,38.57333,10.85629,55.49275,222.73244,0.62500,1.00000,1.00000,2.00000,1.00000,6.00000,0.00000,9.00000,5.00000,0.00000,0.00000,1.00000,3.00000,11.00000,0.00000,4.00000,0.00000,0.00000,1.00000,6.00000,1.00000,6.00000,0.00000,0.00000,4.00000,2.00000,7.00000,0.00000,0.00000,0.00000,0.00000,1.00000,4.00000,356.00000,23.00000,1.00000,22.00000,3.00000,11.56522,3.00000,2.00000,1.00000,40.00000,7.66667,22.00000,43.00000,688.00000
0.01225,1.65458,0.53806,0.43936,0.93606,0.38382,0.54232,1.41296,0.87615,1.04146,1.18868,0.75337,1.21541,0.97730,1.39807,0.07279,0.16035,0.41177,0.90710,0.75000,0.75000,1.20666,0.87615,1.36779,1.56114,0.79138,0.57858,12.30086,1.31250,4.93771,158.73016,32.00000,1.69734,13.00000,29.00000,26.55238,65.72571,8.08762,12.60185,27.56000,15.25087,66.38095,53.22042,1.33333,2.00000,10.00000,7.00000,0.00000,10.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.00000,1.00000,22.00000,0.00000,14.00000,0.00000,0.00000,2.00000,4.00000,3.00000,5.00000,0.00000,0.00000,12.00000,3.00000,8.00000,3.00000,0.00000,0.00000,0.00000,3.00000,1.00000,484.00000,42.00000,1.00000,41.00000,5.00000,9.00000,3.00000,2.00000,0.00000,25.00000,14.00000,32.00000,47.00000,688.00000
0.00702,1.71962,0.49749,0.38483,0.87583,0.29145,0.44866,1.53938,0.76348,0.94727,1.24072,0.69776,1.16898,0.92105,1.35724,0.05996,0.14115,0.35977,0.84690,0.22222,0.22222,1.14309,0.85545,1.34006,1.56651,0.78734,0.58754,12.01533,1.21667,7.02247,75.06099,60.00000,3.16011,14.00000,27.00000,51.66575,-6.74192,30.93205,16.12566,59.63233,35.86111,129.16438,95.99282,0.70769,10.00000,14.00000,5.00000,1.00000,19.00000,1.00000,10.00000,12.00000,0.00000,0.00000,1.00000,3.00000,25.00000,1.00000,20.00000,1.00000,0.00000,3.00000,18.00000,2.00000,19.00000,6.00000,0.00000,12.00000,5.00000,10.00000,3.00000,1.00000,2.00000,0.00000,3.00000,11.00000,943.00000,73.00000,8.00000,65.00000,3.00000,10.26027,1.00000,1.00000,0.00000,176.00000,73.00000,60.00000,103.00000,875.00000
-0.00021,1.71302,0.48523,0.47748,0.97035,0.29659,0.64587,2.17768,0.77018,1.13655,1.47570,0.70656,1.26680,0.98099,1.41421,0.07093,0.15268,0.42558,0.91607,0.44444,0.44444,1.29122,1.00392,1.41421,1.40869,0.83311,0.58909,18.80775,1.21154,6.55138,70.54674,52.00000,2.26779,12.00000,38.00000,23.24762,77.93714,5.58952,11.67635,16.23587,12.63246,58.11905,91.51070,0.73810,15.00000,9.00000,6.00000,0.00000,17.00000,0.00000,0.00000,7.00000,0.00000,0.00000,1.00000,2.00000,22.00000,2.00000,6.00000,2.00000,0.00000,1.00000,11.00000,2.00000,7.00000,1.00000,0.00000,7.00000,4.00000,5.00000,0.00000,2.00000,5.00000,0.00000,1.00000,3.00000,560.00000,63.00000,1.00000,62.00000,3.00000,6.87302,6.00000,3.00000,2.00000,7.00000,10.50000,52.00000,50.00000,688.00000
-0.00051,1.70487,0.53845,0.54886,1.04565,0.42862,0.60756,1.41748,0.92587,1.10232,1.19058,0.46039,1.29725,0.96105,1.41421,0.09342,0.18132,0.52845,1.02571,0.37500,0.37500,1.28963,1.08150,1.38640,1.28192,0.84433,0.60901,22.29809,1.13793,5.04825,91.82736,29.00000,4.17786,11.00000,14.00000,47.13939,52.04364,14.04970,18.67088,25.04727,29.65213,117.84848,96.35421,1.14286,18.00000,1.00000,3.00000,0.00000,3.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,12.00000,1.00000,4.00000,0.00000,0.00000,1.00000,1.00000,2.00000,3.00000,0.00000,0.00000,3.00000,1.00000,5.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,269.00000,33.00000,2.00000,31.00000,2.00000,6.63636,1.00000,1.00000,0.00000,49.00000,33.00000,29.00000,16.00000,188.00000
0.01388,1.74598,0.54024,0.40479,0.88902,0.19441,0.54246,2.79023,0.62356,1.04159,1.67040,0.69120,1.16100,0.88328,1.32912,0.06526,0.14965,0.36919,0.84657,0.37500,0.37500,1.07068,0.74099,1.29315,1.74516,0.76906,0.59472,8.58608,1.66667,2.68328,750.00000,12.00000,0.67082,11.00000,8.00000,30.00000,72.00000,8.44000,13.31300,30.66000,18.63650,75.00000,19.02702,0.61905,2.00000,2.00000,5.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,7.00000,0.00000,6.00000,0.00000,0.00000,0.00000,7.00000,0.00000,7.00000,1.00000,0.00000,3.00000,0.00000,4.00000,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,232.00000,20.00000,0.00000,20.00000,2.00000,9.10000,1.00000,1.00000,0.00000,48.00000,20.00000,12.00000,28.00000,375.00000
0.00552,1.69961,0.49128,0.37147,0.85912,0.27697,0.45087,1.62787,0.74427,0.94960,1.27588,0.71681,1.18291,0.96557,1.38966,0.05651,0.13685,0.33908,0.82111,0.77778,0.77778,1.15992,0.81337,1.33638,1.64302,0.79179,0.59249,10.84490,1.36364,7.51443,74.37642,77.00000,3.90360,15.00000,24.00000,68.28571,-46.40000,43.37333,19.22079,72.72571,46.49881,170.71429,72.13592,1.04706,12.00000,12.00000,12.00000,5.00000,36.00000,0.00000,4.00000,3.00000,0.00000,0.00000,5.00000,0.00000,56.00000,24.00000,30.00000,3.00000,2.00000,12.00000,33.00000,13.00000,13.00000,0.00000,0.00000,14.00000,4.00000,14.00000,0.00000,3.00000,20.00000,0.00000,1.00000,1.00000,1384.00000,105.00000,7.00000,98.00000,3.00000,10.00952,1.00000,1.00000,0.00000,256.00000,105.00000,77.00000,151.00000,562.00000
0.00647,1.78038,0.51330,0.43156,0.92519,0.28426,0.51387,1.80776,0.75400,1.01377,1.34453,0.73558,1.20137,0.96785,1.39129,0.06592,0.14757,0.39552,0.88545,0.55556,0.55556,1.19564,0.94147,1.37663,1.46221,0.80314,0.58341,15.85058,1.23404,6.17140,83.23424,47.00000,2.75744,13.00000,33.00000,28.55862,78.09241,6.40621,13.33967,27.22483,16.16390,71.39655,80.41331,1.17500,12.00000,9.00000,7.00000,0.00000,18.00000,2.00000,1.00000,6.00000,0.00000,0.00000,0.00000,3.00000,30.00000,1.00000,15.00000,2.00000,0.00000,5.00000,12.00000,8.00000,10.00000,0.00000,0.00000,8.00000,1.00000,12.00000,0.00000,2.00000,2.00000,0.00000,4.00000,1.00000,664.00000,58.00000,1.00000,57.00000,3.00000,8.87931,4.00000,2.00000,1.00000,17.00000,14.50000,47.00000,75.00000,562.00000
0.00537,1.71673,0.56049,0.57171,1.06856,0.52357,0.66316,1.26662,1.02330,1.15166,1.12544,0.73618,1.29187,0.97264,1.41421,0.09711,0.18525,0.54936,1.04795,0.50000,0.50000,1.26630,1.02330,1.38052,1.34909,0.83676,0.60612,23.13777,1.10870,6.44129,38.44675,46.00000,4.48090,14.00000,36.00000,33.88392,57.27435,8.51122,15.90752,18.85271,15.52202,84.70980,151.77927,0.72727,30.00000,4.00000,9.00000,0.00000,6.00000,0.00000,3.00000,8.00000,1.00000,0.00000,0.00000,0.00000,16.00000,1.00000,4.00000,3.00000,1.00000,2.00000,10.00000,3.00000,7.00000,1.00000,0.00000,4.00000,2.00000,10.00000,2.00000,3.00000,0.00000,0.00000,2.00000,2.00000,491.00000,51.00000,4.00000,47.00000,1.00000,7.47059,5.00000,2.00000,2.00000,2.00000,10.20000,46.00000,42.00000,312.00000
0.06449,1.71184,0.57385,0.43380,0.91584,0.22349,0.79801,3.57073,0.66856,1.26333,1.88964,0.42983,1.10882,0.82922,1.41421,0.06163,0.14639,0.34864,0.82812,0.50000,0.50000,1.06544,0.66856,1.41421,2.11532,0.73574,0.52025,4.11286,1.50000,2.00000,987.65432,6.00000,1.00000,8.00000,14.00000,30.26667,32.64000,11.81778,14.60957,18.20444,13.81554,75.66667,12.97443,1.20000,0.00000,3.00000,0.00000,0.00000,4.00000,0.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,5.00000,0.00000,1.00000,0.00000,0.00000,1.00000,2.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000,0.00000,2.00000,0.00000,0.00000,2.00000,84.00000,9.00000,0.00000,9.00000,6.00000,7.44444,1.00000,0.00000,0.00000,17.00000,9.00000,6.00000,8.00000,62.00000
